,EPU,YEAR,ACADIAN REDFISH,ALEWIFE,AMERICAN LOBSTER,AMERICAN PLAICE,ATLANTIC ANGEL SHARK,ATLANTIC COD,ATLANTIC CROAKER,ATLANTIC HALIBUT,ATLANTIC HERRING,ATLANTIC MACKEREL,ATLANTIC ROCK CRAB,ATLANTIC SHARPNOSE SHARK,ATLANTIC WOLFFISH,BARNDOOR SKATE,BASKING SHARK,BEARDFISH,BLACK SEA BASS,BLACKBELLY ROSEFISH,BLUEFISH,BLUNTNOSE STINGRAY,BULLNOSE RAY,BUTTERFISH,CHAIN DOGFISH,CHUB MACKEREL,CLEARNOSE SKATE,COARSEHAND LADY CRAB,COBIA,COWNOSE RAY,CUSK,DUSKY SHARK,FAWN CUSK-EEL,FOURSPOT FLOUNDER,GOOSEFISH,HADDOCK,HORSESHOE CRAB,JOHN DORY,LITTLE SKATE,LOGGERHEAD SEATURTLE,LONGFIN SQUID,LONGHORN SCULPIN,NORTHERN SEAROBIN,NORTHERN SHORTFIN SQUID,NORTHERN SHRIMP,OCEAN POUT,OCEAN SUNFISH,OFFSHORE HAKE,POLLOCK,RED HAKE,ROSETTE SKATE,ROUGHTAIL STINGRAY,ROUND HERRING,SANDBAR SHARK,SCUP,SEA RAVEN,SEA SCALLOP,SHRIMP UNCL,SILVER HAKE,SMOOTH DOGFISH,SMOOTH SKATE,SOUTHERN EAGLE RAY,SOUTHERN STINGRAY,SPINY BUTTERFLY RAY,SPINY DOGFISH,SPOT,SPOTTED HAKE,STRIPED ANCHOVY,STRIPED BASS,SUMMER FLOUNDER,THORNY SKATE,WEAKFISH,WHITE HAKE,WINDOWPANE,WINTER FLOUNDER,WINTER SKATE,WITCH FLOUNDER,YELLOWTAIL FLOUNDER,ORD1,ORD2,CTA_LEN,CTA_ANG
29,GB,1991,0.140298507462687,0.00259701492537313,1.78955223880597,0.141089552238806,0,1.597,0,0,4.18862686567164,1.74029850746269,0.0462686567164179,0,0,0,0,0,0,0.0119402985074627,0.664179104477612,0,0,2.02686567164179,0,0,0,0,0,0,0,0,0.0208955223880597,0.638149253731343,0.122388059701493,0.464567164179104,0,0,4.47676119402985,0,8.48223880597015,2.73407462686567,0.026865671641791,1.02155223880597,0,0.735313432835821,0,0.0522388059701493,0.00447761194029851,1.90661194029851,0,0,0.0164179104477612,0,0.337313432835821,1.59850746268657,0.32089552238806,0.0149253731343284,1.57761194029851,0.680597014925373,0.0611940298507463,0,0,0,105.834358208955,0,0.0955223880597015,0,0,0.0656716417910448,1.21641791044776,0,1.20597014925373,0.708059701492537,1.51044776119403,23.7584179104478,0.0149253731343284,0.745970149253731,-0.132734644263678,0.399069961825277,0.259984783872664,105.26136529833
30,GB,1992,0.106349206349206,0,1.27936507936508,0.106349206349206,0,2.68571428571429,0,0,12.5206349206349,0.8,0.0365079365079365,0,0.0126984126984127,0,0,0,0,0.00793650793650794,1.27619047619048,0,0,1.7952380952381,0,0,0,0,0,0,0,0,0.0476190476190476,0.755555555555556,0.122222222222222,1.2031746031746,0,0,3.68571428571429,0,3.32857142857143,3.71746031746032,0.0142857142857143,0.693650793650794,0,0.601587301587302,0,0.00793650793650794,0.0158730158730159,2.53492063492064,0,0,0,0,0.241269841269841,1.29047619047619,1.25714285714286,0,3.3015873015873,1.28095238095238,0.0666666666666667,0,0,0,256.11746031746,0,0.0174603174603175,0,0,0.174603174603175,0.0238095238095238,0,0.598412698412699,1.17142857142857,0.817460317460317,18.052380952381,0,0.46031746031746,-0.169741452613659,0.438313938252743,0.263033183307581,119.776985386235
31,GB,1993,0.00952380952380952,0.0046031746031746,1.02380952380952,0.117190476190476,0,1.45485714285714,0,0,4.686,0.161904761904762,0.019047619047619,0,0.555555555555556,0.211111111111111,0,0,0,0.0206349206349206,1.63333333333333,0,0,5.69206349206349,0,0,0,0,0,0,0,0,0.0555555555555556,0.816,0.0936507936507937,4.42650793650794,0,0,3.39428571428571,0,3.93293650793651,2.23422222222222,0,3.16457142857143,0,0.312142857142857,0,0.00634920634920635,0.195238095238095,2.86907936507937,0,0,0.0333333333333333,0,0.026984126984127,0.655555555555556,0.996825396825397,0,1.44126984126984,2.44920634920635,0.0174603174603175,0,0,0,100.847571428571,0,0.0333333333333333,0,0,0.0523809523809524,2.09365079365079,0,0.0936507936507937,1.3168253968254,0.973015873015873,9.46260317460317,0.00634920634920635,0.252301587301587,-0.126333216883189,0.361167563385534,0.275662062304132,74.1833758791321
32,GB,1994,0.0492753623188406,0.00434782608695652,1.42028985507246,0.171014492753623,0,4.48115942028986,0,0,3.89420289855072,0.23768115942029,0.0260869565217391,0,0,0.0391304347826087,0,0,0,0,2.41739130434783,0,0,3.60289855072464,0.00434782608695652,0,0,0,0,0,0.00289855072463768,0,0.0391304347826087,0.892753623188406,0.553623188405797,0.478260869565217,0,0.0550724637681159,4.26666666666667,0,7.04492753623188,4.67536231884058,0.0202898550724638,1.21014492753623,0,0.0478260869565217,0,0,1.27391304347826,3.71159420289855,0,0,0.00434782608695652,0,0.00869565217391305,0.782608695652174,0.278260869565217,0.0304347826086957,2.08405797101449,1.72608695652174,0.0202898550724638,0,0,0,26.2623188405797,0,0.0188405797101449,0,0,0.0956521739130435,1.0536231884058,0,0.150724637681159,0.688405797101449,2.11884057971014,9.51449275362319,0,0.856521739130435,-0.0812531585092768,0.200679791227308,0.421942141090157,131.888039596413
33,GB,1995,0,0.00153846153846154,1.39384615384615,0.427692307692308,0,3.96615384615385,0,0,6.23230769230769,0.467692307692308,0.0169230769230769,0,0.0476923076923077,0.407692307692308,0,0,0,0.0261538461538462,1.74923076923077,0,0,4.32923076923077,0,0.00461538461538461,0,0,0,0,0.104615384615385,0,0.116923076923077,0.764615384615385,0.235384615384615,3.72615384615385,0,0,8.16,0,2.92,2.90307692307692,0.0630769230769231,0.496923076923077,0,0.404615384615385,0,0,0.298461538461538,0.792307692307692,0,0,0.00615384615384615,0,0.24,0.647692307692308,0.463076923076923,0.1,0.841538461538462,3.76307692307692,0.0692307692307692,0,0,0,68.9584615384615,0,0.129230769230769,0,9.16769230769231,0.347692307692308,0.549230769230769,0,0.0215384615384615,2.02461538461538,2.02153846153846,10.52,0.00307692307692308,0.744615384615385,-0.0939748677578062,0.322197571193804,0.428749573712989,101.566843152
34,GB,1996,0.0107692307692308,0.101538461538462,2.04461538461538,0.196923076923077,0,1.76461538461538,0,0,7.77076923076923,0.501538461538462,0.0230769230769231,0,0,0.0353846153846154,0,0,0,0.00307692307692308,1.00307692307692,0,0,0.724615384615385,0.00153846153846154,0,0,0,0,0,0,0,0.00153846153846154,0.48,0.283076923076923,0.466153846153846,0,0,4.97692307692308,0,0.976923076923077,5.6,0.0338461538461539,0.866153846153846,0,0.367692307692308,0,0.00461538461538461,0.176923076923077,1.12307692307692,0,0,0.00153846153846154,0,0.0815384615384615,2.27230769230769,1.02307692307692,0.0184615384615385,1.43692307692308,0.38,0.0184615384615385,0,0,0,159.518461538462,0,0.0538461538461538,0,0,0.104615384615385,0.196923076923077,0,0.0153846153846154,1.06769230769231,3.11538461538462,9.91846153846154,0.0230769230769231,1.09384615384615,-0.182170413240821,0.432203864758399,0.416813400657776,117.930723898228
35,GB,1997,0.160869565217391,0.0173913043478261,1.69855072463768,0.288405797101449,0,3.39130434782609,0,0.0159420289855072,1.72753623188406,6.38840579710145,0.0797101449275362,0,0,0.134782608695652,0,0,0,0.00869565217391304,1.42608695652174,0,0,2.58840579710145,0,0,0,0,0,0,0,0,0.0130434782608696,0.720289855072464,0.263768115942029,8.4695652173913,0,0.00289855072463768,4.86086956521739,0,3.82608695652174,7.45797101449275,0,0.415942028985507,0,0.528985507246377,0,0,0.714492753623188,0.697101449275362,0,0,0,0,0.00579710144927536,2.28260869565217,1.36086956521739,0.036231884057971,1.23913043478261,0.189855072463768,0.036231884057971,0,0,0,98.3869565217391,0,0.0115942028985507,0,0,0.343478260869565,0.907246376811594,0,0.233333333333333,0.850724637681159,4.31594202898551,11,0.0565217391304348,2.26521739130435,-0.200821249540433,0.331596734402688,0.318516034188924,133.98652481594
36,GB,1998,0.00847457627118644,0.472881355932203,1.51525423728814,0.683050847457627,0,4.54745762711864,0,0,2.43728813559322,1.01864406779661,0.0271186440677966,0,0,0.288135593220339,0,0,0,0,2.23728813559322,0,0,10.9254237288136,0,0.00508474576271186,0,0,0,0,0,0,0.00847457627118644,1.22881355932203,0.83728813559322,4.1135593220339,0,0,9.15254237288136,0,2.84237288135593,11.2237288135593,0.0101694915254237,0.422033898305085,0,1.1271186440678,0,0,1,4.25932203389831,0,0,0.00338983050847458,0,0.0593220338983051,2.96779661016949,0.505084745762712,0.00338983050847458,1.61694915254237,2.28474576271186,0.00169491525423729,0,0,0,237.708474576271,0,0.0457627118644068,0.00338983050847458,2.7864406779661,0.793220338983051,0.0661016949152542,0,0.16271186440678,3.41525423728814,7.45762711864407,20.2915254237288,0.076271186440678,4.55593220338983,-0.148086751110157,0.403731026514832,0.265523198264576,130.753770780148
37,GB,1999,2.42985074626866,0.00597014925373134,2.33432835820896,0.411940298507463,0,1.85074626865672,0,0,0.256716417910448,1.83582089552239,0.0940298507462687,0,0,0.425373134328358,0,0,0.0253731343283582,0.00597014925373134,3.84328358208955,0,0,3.02089552238806,0,0,0,0,0,0,0,0,0.0343283582089552,1.59402985074627,0.270149253731343,12.7358208955224,0,0.0134328358208955,7.08507462686567,0,10.8641791044776,3.37313432835821,0.0298507462686567,0.0298507462686567,0,0.0716417910447761,0,0.00447761194029851,0.0522388059701493,0.929850746268657,0,0,0,0,0.72089552238806,0.894029850746269,8.65223880597015,0.00746268656716418,0.865671641791045,0.325373134328358,0.0417910447761194,0,0,0,98.3268656716418,0,0.153731343283582,0,0,0.573134328358209,0.434328358208955,0.0701492537313433,0.0880597014925373,1.62089552238806,4.67164179104478,30.7268656716418,0.0671641791044776,5.11044776119403,-0.119305285434208,0.34007534814429,0.396307087345194,104.109277757922
38,GB,2000,0.172131147540984,0.060655737704918,2.17049180327869,0.424590163934426,0,0.862295081967213,0,0,1.64098360655738,0.352459016393443,0.152459016393443,0,0,0.69672131147541,0,0,0.00819672131147541,0.00491803278688525,1.31475409836066,0,0,2.94426229508197,0,0,0,0,0,0,0,0,0.060655737704918,0.811475409836066,0.675409836065574,16.7573770491803,0,0.00327868852459016,7.82295081967213,0,8.05245901639344,5.49836065573771,0.0721311475409836,0.514754098360656,0,0.540983606557377,0,0.00491803278688525,0.0245901639344262,2.08688524590164,0,0,0.00163934426229508,0,0.872131147540984,1.48360655737705,0.691803278688525,0.019672131147541,2.36885245901639,2.40163934426229,0.131147540983607,0,0,0,58.1737704918033,0,0.180327868852459,0,1.14098360655738,0.773770491803279,0.214754098360656,0.059016393442623,0.0540983606557377,1.45573770491803,7.44098360655738,31.1983606557377,0.0967213114754098,4.14098360655738,-0.100306866985163,0.307757939554793,0.290675188056435,135.978303402477
39,GB,2001,0.209132352941176,0.155088235294118,2.48519117647059,0.0657352941176471,0,2.21191176470588,0,0,0.770485294117647,0.187691176470588,0.0328676470588235,0,0.00279411764705882,1.77810294117647,0,0,0,0.0233823529411765,0.87,0,0,3.96336764705882,0,0,0,0,0,0,0.0205882352941177,0,0.003,1.37441176470588,0.576147058823529,20.2887205882353,0,0.0114705882352941,5.93414705882353,0,3.90688235294118,3.4475,0.0695588235294118,0.202470588235294,0,0.230529411764706,0,0.0485294117647059,0.175735294117647,1.57030882352941,0.00441176470588235,0,3.52979411764706,0,0.379352941176471,2.10838235294118,14.9289558823529,0.0152205882352941,2.46092647058824,0.782794117647059,0.0380882352941176,0,0,0,172.415544117647,0,0.107382352941176,0,0,0.938235294117647,0.283235294117647,0,0.0394117647058823,2.1315,6.45451470588235,20.6514411764706,0.0025,6.81344117647059,-0.142473143659984,0.375542426442023,0.391506112629407,127.339956596815
40,GB,2002,0.0104545454545455,0,3.45410606060606,0.455272727272727,0,13.8098181818182,0,0.0193939393939394,5.23624242424242,0.0263939393939394,0.0433333333333333,0,0.091969696969697,2.17340909090909,0,0,0.0355909090909091,0.000363636363636364,1.43742424242424,0,0,0.494166666666667,0,0,0,0,0,0,0.0274242424242424,0,0.0403484848484849,1.23130303030303,1.1689696969697,43.6180151515152,0,0.000575757575757576,8.05130303030303,0,7.52393939393939,4.91795454545455,0.044,0.741666666666667,0,0.278651515151515,0,0,16.181,2.08040909090909,0.0113636363636364,0,1.23606060606061,0,0.00659090909090909,2.73328787878788,9.85007575757576,0.00225757575757576,3.78610606060606,1.91590909090909,0.0288181818181818,0,0,0,82.4995909090909,0,0.232318181818182,0.000393939393939394,2.41348484848485,0.784090909090909,0.0527272727272727,0,0.0639090909090909,2.58493939393939,7.04962121212121,48.6606212121212,0.058030303030303,2.51724242424242,-0.202326268535724,0.168121642879226,0.445057198679932,145.817480609733
41,GB,2003,0.07,0,1.26185483870968,1.9415,0,3.38375806451613,0,0,0.83791935483871,2.86896774193548,0.00962903225806452,0,0,1.55706451612903,0,0,0.111516129032258,0.0730161290322581,0.348387096774194,0,0,3.5691935483871,0,0,0,0,0,0,0,0,0.0290806451612903,1.13617741935484,0.806806451612903,20.1684838709677,0,0.000612903225806452,6.04333870967742,0,4.07977419354839,3.20514516129032,0.0232258064516129,1.1555,0,0.159370967741935,0,0,0.124451612903226,1.03758064516129,0,0,0,0,3.44729032258065,1.88961290322581,1.64456451612903,0.0112903225806452,1.58990322580645,1.37596774193548,0,0,0,0,122.811306451613,0,0.0945161290322581,0,0.128387096774194,0.739677419354839,0.418725806451613,0,0.0874516129032258,1.49996774193548,6.43424193548387,17.9417741935484,0.0691935483870968,3.39882258064516,-0.157742810405983,0.337330922058654,0.440683671817437,128.273899572782
42,GB,2004,0.352380952380952,0.0432380952380952,2.48831746031746,0.0805714285714286,0,2.04146031746032,0,0.00812698412698413,0.953015873015873,0.521095238095238,0.0137301587301587,0,0,3.15015873015873,0,0,0.0273015873015873,0.0284761904761905,1.15650793650794,0,0,0.668888888888889,0,0,0,0,0,0,0.123174603174603,0,0.0182539682539683,0.494031746031746,0.550031746031746,41.964253968254,0,0,7.69552380952381,0,2.76115873015873,2.52498412698413,0.0524126984126984,0.33747619047619,0,0.0724444444444445,0,0,0.178730158730159,1.29877777777778,0,0,0.0152380952380952,0,0.153968253968254,2.30265079365079,0.510476190476191,0.0317301587301587,2.17588888888889,4.19028571428571,0.0133333333333333,0,0,0,88.6203968253968,0,0.164126984126984,0.00174603174603175,1.47333333333333,1.37387301587302,0,0,0.238761904761905,1.39912698412698,4.3341746031746,29.7831111111111,0.02,3.3835873015873,-0.182044531980451,0.295179806912745,0.292291242568334,129.894079576662
43,GB,2005,0.022890625,0.0028125,2.064,0.0919375,0,1.712875,0,0.0865625,1.248125,0.0071875,0.012796875,0,0,1.8675,0,0,0.03375,0.0246875,2.0775,0,0,0.19175,0,0,0,0,0,0,0,0,0.002640625,1.431921875,0.8334375,17.176546875,0,0,4.28203125,0,4.374703125,2.73353125,0.01690625,0.347125,0,0.2133125,0,0,0.0659375,1.170421875,0.005625,0,0.041390625,0,0.079234375,3.230015625,0.789296875,0.04078125,1.471703125,4.1228125,0,0,0,0,363.223015625,0,0.062109375,0,0.135,1.755,0.1396875,0,0.12959375,1.212328125,3.471375,14.024953125,0.049375,1.61378125,-0.173977701268958,0.43371773990648,0.458917140791339,132.285162085016
44,GB,2006,0.816049382716049,0.000740740740740741,2.47674074074074,0.282,0,2.32098765432099,0,0.0311111111111111,1.04112345679012,0.00203703703703704,0.00737037037037037,0,0,2.80765432098765,0,9.87654320987654E-05,0.000123456790123457,0.000506172839506173,1.12703703703704,0,0,6.33123456790123,0,0,0,0,0,0,0,0,0.0298024691358025,0.927061728395062,1.06641975308642,17.0373950617284,0,0,6.58118518518519,0,4.39041975308642,2.55311111111111,0.0189876543209877,1.36293827160494,0,0.0506666666666667,0,0.00955555555555555,0,2.16916049382716,0,0,0.305753086419753,0,0.283728395061728,1.3800987654321,2.57988888888889,0.00574074074074074,1.35098765432099,1.23679012345679,0.0105185185185185,0,0,0,179.074296296296,0,0.0915308641975309,0,0.833086419753087,1.46765432098765,0.13837037037037,0,0.151358024691358,1.14341975308642,2.46918518518518,14.5535061728395,0,3.91783950617284,-0.150132283050752,0.384355872440201,0.240649802411736,111.575052281169
45,GB,2007,0.0153424657534247,0.000876712328767123,2.75245205479452,0.306068493150685,0,0.785438356164384,0,0,0.473972602739726,0.29086301369863,0.0272191780821918,0,0,1.73479452054795,0,0,0.0237945205479452,0.0457808219178082,1.45315068493151,0,0,0.864068493150685,0,0,0,0,0,0,0,0,0.010958904109589,0.881397260273973,0.617534246575342,4.08908219178082,0,0,5.77178082191781,0,4.7347397260274,5.16295890410959,0.0154520547945205,0.568342465753425,0,0.249972602739726,0,0.00305479452054795,0,1.59042465753425,0.00520547945205479,0,0,0,0.445164383561644,1.29331506849315,4.76587671232877,4.10958904109589E-05,1.98404109589041,3.75205479452055,0.00958904109589041,0,0,0,166.591794520548,0,0.0358904109589041,0.000397260273972603,0.41972602739726,2.24301369863014,0.0345205479452055,0,0.138219178082192,0.455068493150685,2.38741095890411,17.3213561643836,0.0128767123287671,9.10049315068493,-0.113554597687233,0.438757374240988,0.219142469566486,110.360765975921
46,GB,2008,0.0404102564102564,0,3.78024358974359,0.328397435897436,0,2.86180769230769,0,0,0.724525641025641,0.176538461538462,0.0617948717948718,0,0,2.98964102564103,0,0,0.0421538461538462,0.0394102564102564,2.25710256410256,0,0,0.628423076923077,0.00358974358974359,0,0,0,0,0,0,0,0.0247179487179487,1.38297435897436,0.456666666666667,11.4891794871795,0,0.000448717948717949,3.59673076923077,0,4.93087179487179,2.32488461538462,0.00896153846153846,0.547717948717949,0,0.762794871794872,0,0.0237692307692308,0.157435897435897,0.842974358974359,0,0,1.33835897435897,0.891025641025641,0.481012820512821,1.64323076923077,3.85823076923077,0.00152564102564103,2.34139743589744,1.64664102564103,0.0584615384615385,0,0,0,154.839653846154,0,0.121525641025641,5.12820512820513E-05,0.329230769230769,0.573051282051282,0.00141025641025641,0,0.326397435897436,0.791038461538462,5.43223076923077,42.8613333333333,0.0429230769230769,6.62716666666667,-0.149702232885255,0.404943613030606,0.234739913739139,78.5762701245495
47,GB,2009,0.00830301334079672,0.00580808080808081,4.63285858585859,0.588701733648542,0,3.13549578059072,0,0.0210416666666667,0.831082621082621,0.99110343061956,0.016415669400744,0,0,2.38640019423958,0,0,0.00709428919545651,0.574097222222222,1.45956558061821,0,0,2.29668295231072,0.00425,0.000277777777777778,0,0,0,0,0,0,0.0636111111111111,1.12882251149336,0.130237189558698,26.4913159465712,0,0.00513888888888889,4.69170417013337,0,2.78971097995128,1.52920626328241,0.0914561385564761,1.65980600898983,0,0.512255737332424,0,0.0386111111111111,0.0879166666666667,2.71025925925926,0.0284444444444444,0,0.00144531559356934,0,0.35537820671451,0.42816551780732,1.95251948235128,0.00818055555555556,3.84788010015074,0.737083333333333,0.0512203495630462,0,0,0,92.5614439853076,0,0.201149226149226,0.00179166666666667,0,0.877251024962375,0.165107709750567,0,0.432118720732227,1.27606084516921,4.52209838073932,37.8219679546151,0.00942414628321905,4.7939506429827,-0.180016366704125,0.323532917855397,0.251729973000549,129.450909443263
48,GB,2010,0.145206697288487,0.0244251336898396,2.89985026737968,0.113318731748018,0,2.71606478034252,0,0.0230735294117647,2.37286576168929,0.0454730279208458,0.104969983152599,0,0,2.28897601105452,0,0.0166323529411765,0.0224463680059926,0.442794117647059,2.94073418841221,0,0,1.25479893284748,0.0493970588235294,0,0,0,0,0,0,0,0.232411764705882,2.10778844313179,0.181505100179491,11.1892209536602,0,0.00416176470588235,3.99259199935931,0,10.8851552425355,0.898343133716857,0.0892144829702363,0.538659040621217,0,0.770325845061951,0,0.0202352941176471,0.112205882352941,3.09876960784314,0.0453676470588235,0,0.00584881137059243,0,1.55988252762129,0.303686245546963,1.70776317508914,0.0015,2.40857600800725,0.530735294117647,0.0337442167878387,0,0,0,114.386813320369,0,0.0755044637397579,0,0.193529411764706,0.415659257631123,0.145327049738814,0,0.208093869731801,0.734203360460439,2.41146156449157,29.175597976081,0.0740757463562643,1.55088896507812,-0.134611640870918,0.375721539469205,0.246517586615991,139.191680526629
49,GB,2011,0.011438245860346,0.0148137108792846,5.33679880774963,0.409283804208813,0,2.63037974683544,0,0.0347540983606557,4.37344262295082,0.205050237969328,0.0711286280163207,0,0.0602131147540984,2.54366136637396,0,0,0.0249873874291811,0.272704918032787,0.819598175767287,0,0,1.22621681415929,0.0181803278688525,0,0,0,0,0,0,0,0.136672131147541,1.14321207825563,0.309956444115482,41.3862202600491,0,0.0290819672131148,4.16798349868131,0,5.25161031708733,4.03536629375677,0.140176761452522,0.48916217757042,0,0.301321700358711,0,0.020655737704918,0.900327868852459,4.39270491803279,0.0938032786885246,0,0.0166855567110291,0,0.460184745700829,0.63678959730731,2.58950320221007,0,5.18102145207679,0.781426229508197,0.151206483698655,0,0,0,94.0399403874814,0,0.336491598786681,0,0,0.749473587491673,0.0553787310227591,0,0.331488285911689,0.654513155284967,4.91981673294249,27.3466074471775,0.00678991528964097,2.12415200447714,-0.202529516172374,0.276734689482678,0.281160343003673,132.612644723546
50,GB,2012,0.484957527778687,0.00210153482880756,3.36632821723731,0.0229191612170336,0,1.25218642117376,0,0,3.33886113886114,0.950371057513915,0.0808191405206331,0,0.0227272727272727,3.51222254937087,0,0,2.75635224344103E-05,0.208519480519481,2.78353676398789,0,0,4.97181358464544,0.00105194805194805,0,0,0,0,0,0,0,0.104454545454545,1.00509578752257,0.283529915879209,33.382467096369,0,0.110675324675325,4.60729093914935,0,24.3445062526007,0.568696190132495,0.066963414002383,0.437705658429576,0,0.160594773324835,0,0.0248701298701299,0.041012987012987,2.24044155844156,0.0486753246753247,0,0.0017402412270552,0,0.598578852476403,0.807822900880508,0.937954143603144,0.0104025974025974,2.9729658706435,0.56238961038961,0.0175893769152196,0,0,0,501.678898787163,0,0.271101871101871,0,0.243311688311688,0.920798024954961,0.0313822966884191,0,0.164359108324626,0.596787746708841,5.6320055783143,15.8676865912376,0.0428647189470033,1.50662867523817,-0.153140311928926,0.41960140536215,0.454091285933144,133.090834917574
51,GB,2013,0.0138425579231625,0,3.29513513513514,0.0379208996230273,0,1.71091344509066,0,0,0.131143451143451,0.0249719765848798,0.0904407836638575,0,0,2.12311656097507,0,0.000864864864864865,0.061778793296303,0.728297297297297,0.557224141434668,0,0,1.61618033963167,0.042445945945946,0,0,0,0,0,0,0,0.0623513513513514,0.767707037581515,0.162396829973114,66.9958524676456,0,0,4.01239888629269,0,10.1665261382799,1.21643079383967,0.419188442815322,0.228962461396812,0,0.0821450284640469,0,0.00491891891891892,0.0402972972972973,3.20405855855856,0.0599594594594595,0,0.00142551674982181,0,1.65189911515079,0.321559742903908,2.12631768550525,0.355648648648649,3.36846618980443,0.388081081081081,0.0190980868508958,0,0,0,238.730623185169,0,0.144220936112828,0,0,0.497147077016297,0.0910019230482551,0,0.187681215698457,1.5490282497121,1.8954678551994,10.9588378627017,0.0133599980084475,0.673819114701713,-0.180358672001493,0.344837211012798,0.25586037296448,57.2536939470648
52,GB,2014,0.0117548278757347,0,4.05804195804196,0.017071285688307,0,1.12222492697176,0,0,0.35077580539119,2.83447063688999,0.00965546487934548,0,0.0200897435897436,2.65507882811898,0,0.00275641025641026,0.0397540202987674,1.23532051282051,0.429284750337382,0,0,0.992909008395734,0.0361538461538462,0,0,0,0,0,0,0,0.235897435897436,0.942763651968673,0.172835206635752,85.0564825816673,0,0.673589743589744,3.63245972316769,0,8.16483979763912,0.87643542551518,0.0861283546156207,0.634911102618697,0,0.0623754653662629,0,0.00255128205128205,0.148551282051282,1.59161538461538,0.108641025641026,0,0,0,1.45701749376582,0.335227057531341,8.94637437036676,0.0482948717948718,3.52300263544228,1.31330769230769,0.0349467012388361,0,0,0,111.528703115067,0,0.163601471293779,0,0,0.751074863172014,0.201154058296915,0,0.168527114647804,0.614629277438325,0.794699707451385,24.7178248767485,0.00462121033198712,0.726552659108862,-0.160003653656604,0.259849548111405,0.303618413093854,76.8171614780044
53,GB,2015,0.0094961034046428,0.0030729833546735,5.09771062740077,0.0938550927313289,0,3.24092529862721,0,0.000126760563380282,0.787244492596605,4.15934315570844,0.0433955081842406,0,0,4.83185152982907,0,0,0.0640752900850451,1.65907042253521,1.24816266017156,0,0,2.4841159790602,0.0093943661971831,0,0,0,0,0,0,0,0.0802112676056338,1.10485787809142,0.277851929238542,132.589146700215,0,0.0180704225352113,4.74064148905231,0,6.68631688953281,0.9477231487082,0.260401315533582,0.3782025010246,0,0.13237708459345,0,0.026112676056338,0.0347042253521127,1.94476056338028,0.0255070422535211,0,0,0,4.39600782124073,1.30863170158321,7.24273090143527,0.0068169014084507,1.80192953536348,1.58239436619718,0.00782718784617819,0,0,0,106.897741822838,0,0.158566367017071,0,0.0725492957746479,1.06086401641986,0.00979234480240517,0,0.078409152231396,0.791977535915123,3.35442858493241,24.2421705948663,0.0150401951160447,0.370536290180718,-0.151756382791541,0.207876145931622,0.165822824856569,100.1057839499
54,GB,2016,2.98501922312077,0,3.30274641148325,0.0400102650242628,0,4.59404563624251,0,0.0500131578947368,33.5285560053981,4.27002486053844,0.0714740663680177,0,0.0534342105263158,1.57156155206372,0,0.0346842105263158,0.0456872637908886,0.181447368421053,0.0340324495449149,0,0,2.20721500931532,0.0989078947368421,0,0,0,0,0,0,0,0.136736842105263,0.975250189630282,0.350822246014441,124.006450814747,0,0.554105263157895,3.48171121302234,0,4.76188204490991,0.494847955326787,0.651931493354435,0.29534757760263,0.000144736842105263,0.05940897104725,2.27592105263158,0.0122236842105263,0.152907894736842,2.00869736842105,0.111315789473684,0,0.044275424841505,0,2.13005509318954,0.36203646116769,2.53896841437138,0.0196184210526316,1.74353753433941,5.66146052631579,0.0273063276167948,0,0,0,129.408036102653,0,0.277650727650728,0,0,0.788072469824725,0.0473662437948152,0,0.0978082778786046,0.713481823970763,1.13580511681889,30.5482496489614,0.00645977085790928,0.548419080590736,-0.20433187250317,0.184805233756717,0.326845972161909,140.548928505668
55,GB,2017,0.0107691746066513,0.00318181818181818,7.38256126482213,0.00632130743139069,0,0.572812328013209,0,0,0.41866220735786,4.12740432779002,0.0286581195082168,0,0,2.78994810161158,0,0.00160869565217391,0,4.39989130434783,0,0,0,0.12569738360908,0.0281739130434783,0,0,0,0,0,0.015,0,0.114347826086957,1.17340771734077,1.78662377444371,78.5400765030514,0,0.000369565217391304,2.27765856690443,0,2.20041791920229,0.69629548271696,0.455000867163841,1.70078995278798,0,0.0182270827776296,0,0.0945652173913043,0,1.6323768115942,0.065695652173913,0,0,0,0,0.388976302100058,9.06784595642515,0.0035,1.96472452437842,0.142739130434783,0,0,0,0,82.7283147682357,0,0.281695742565308,0,0,0.477397802733383,0.00625314755749538,0,0.205480593036815,0.270704206024289,0.663429071657843,32.4918303267869,0.00756898185847205,0.140372153640083,-0.197886826530444,0.246767585739955,0.393828003451823,108.660538676102
